CODIGO_CARRERA;NOMBRE_CARRERA;UNIVERSIDAD;LUGAR_IMPARTICION;CORTE_2020;PROMEDIO_2020;N_MATRICULADOS_2020;CORTE_2021;PROMEDIO_2021;N_MATRICULADOS_2021;CORTE_2022;PROMEDIO_2022;N_MATRICULADOS_2022;CORTE_2023;PROMEDIO_2023;N_MATRICULADOS_2023;CORTE_2024;PROMEDIO_2024;N_MATRICULADOS_2024
50201;ARQUITECTURA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;466.25;560.37;38.0;470.25;553.99;37.0;458.25;566.79;47.0;566.3;669.53;59.0;500.4;653.04;59.0
50202;DERECHO;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;456.6;565.25;55.0;475.4;565.63;72.0;466.2;563.05;57.0;465.6;615.69;114.0;0.0;619.47;106.0
50206;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;518.5;630.18;26.0;453.7;570.44;33.0;466.0;578.84;34.0;439.8;639.8;38.0;528.45;687.9;55.0
50207;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;;;;;;;455.8;589.03;28.0;459.9;602.17;34.0;517.9;703.81;50.0
50208;INGENIERIA COMERCIAL;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;492.95;580.92;18.0;421.6;584.25;36.0;492.9;603.71;37.0;482.0;651.91;54.0;492.3;656.41;70.0
50210;ODONTOLOGIA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;476.67;583.69;43.0;450.5;586.19;55.0;515.7;609.74;64.0;538.9;670.9;70.0;593.8;697.7;67.0
50212;PEDAGOGIA EN EDUCACION DIFERENCIAL;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;427.75;558.25;18.0;474.65;554.5;10.0;512.15;591.7;7.0;474.65;638.34;13.0;0.0;474.55;21.0
50215;PEDAGOGIA DE EDUCACION MEDIA EN INGLES;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;478.2;589.22;27.0;497.7;589.93;25.0;406.85;574.76;29.0;455.9;631.69;38.0;0.0;548.46;45.0
50219;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;481.6;614.7;70.0;495.35;619.5;52.0;453.65;613.5;59.0;464.95;703.97;77.0;0.0;783.72;60.0
50221;ENFERMERIA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;455.35;544.77;44.0;461.4;581.84;62.0;463.2;586.6;69.0;570.3;672.06;76.0;0.0;592.78;109.0
50222;FONOAUDIOLOGIA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;488.7;546.82;6.0;457.0;554.21;7.0;457.0;559.01;8.0;503.7;627.76;15.0;503.2;659.63;12.0
50223;INGENIERIA EN GESTION DE EXPEDICIONES Y ECOTURISMO;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;516.65;556.19;11.0;480.2;581.42;19.0;544.9;632.0;8.0;496.8;655.35;23.0;0.0;617.41;19.0
50224;KINESIOLOGIA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;487.6;566.41;10.0;494.0;569.24;28.0;451.75;543.97;27.0;557.55;635.16;58.0;559.75;659.06;69.0
50225;MEDICINA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;727.1;738.83;53.0;722.1;735.7;78.0;735.8;745.15;79.0;870.5;887.97;77.0;885.0;899.94;80.0
50226;NUTRICION Y DIETETICA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;483.1;560.85;33.0;472.5;568.18;39.0;452.1;588.1;39.0;498.6;630.26;59.0;0.0;582.03;46.0
50227;OBSTETRICIA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;538.4;592.41;84.0;498.2;574.42;86.0;493.4;580.08;99.0;615.4;686.41;98.0;613.9;702.36;101.0
50228;PSICOLOGIA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;489.8;576.45;43.0;471.6;539.46;59.0;490.1;567.38;74.0;606.6;673.86;73.0;587.1;662.95;83.0
50229;QUIMICA Y FARMACIA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;458.35;584.26;39.0;463.45;578.11;37.0;508.2;590.4;28.0;453.0;634.87;46.0;635.05;723.39;60.0
50230;TECNOLOGIA MEDICA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;535.1;622.15;35.0;460.2;580.92;42.0;471.3;578.39;35.0;459.7;628.67;56.0;0.0;565.27;67.0
50231;TERAPIA OCUPACIONAL;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;;;;457.1;534.68;13.0;482.8;563.43;11.0;473.1;609.05;34.0;0.0;571.07;31.0
50232;ADMINISTRACION PUBLICA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;;;;452.9;523.49;11.0;475.9;554.93;16.0;489.8;595.24;8.0;0.0;601.5;16.0
50233;MEDICINA VETERINARIA;UNIVERSIDAD SAN SEBASTIAN;PUERTO MONTT;471.8;564.23;65.0;451.5;558.77;76.0;454.2;587.68;81.0;654.8;735.1;77.0;552.3;694.98;89.0
50502;DERECHO;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;457.6;575.52;56.0;453.3;562.69;52.0;464.7;554.7;60.0;567.3;653.89;80.0;0.0;610.27;82.0
50506;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;530.9;583.07;14.0;;;;;;;;;;;;
50508;INGENIERIA COMERCIAL;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;467.0;527.58;17.0;444.35;523.82;26.0;465.9;551.21;27.0;475.5;630.1;58.0;0.0;613.73;53.0
50510;ODONTOLOGIA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;501.7;579.09;29.0;518.3;602.03;47.0;507.7;591.14;53.0;574.5;657.81;78.0;534.7;667.62;65.0
50511;PEDAGOGIA EN EDUCACION BASICA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;471.55;580.78;11.0;;;;;;;;;;;;
50512;PEDAGOGIA EN EDUCACION DIFERENCIAL;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;470.25;549.71;29.0;;;;;;;;;;;;
50515;PEDAGOGIA DE EDUCACION MEDIA EN INGLES;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;466.2;552.23;21.0;;;;;;;;;;;;
50519;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;481.05;614.37;31.0;462.95;578.9;39.0;464.55;631.77;43.0;472.3;685.31;56.0;592.7;735.1;51.0
50521;ENFERMERIA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;454.35;548.57;73.0;473.95;556.07;82.0;500.5;570.82;91.0;606.0;668.04;88.0;486.2;627.2;109.0
50522;FONOAUDIOLOGIA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;486.1;543.19;14.0;496.5;547.4;16.0;486.1;593.97;7.0;488.6;604.68;31.0;0.0;438.98;13.0
50524;KINESIOLOGIA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;466.4;529.88;21.0;463.45;538.54;25.0;451.7;542.51;39.0;535.45;622.41;58.0;0.0;617.47;63.0
50525;MEDICINA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;;;;;;;742.9;751.58;29.0;877.5;890.14;59.0;875.45;887.14;60.0
50526;NUTRICION Y DIETETICA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;452.7;562.4;28.0;471.6;578.54;25.0;473.7;567.35;26.0;493.9;635.47;57.0;0.0;599.29;43.0
50527;OBSTETRICIA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;;;;563.5;596.17;38.0;559.3;598.11;56.0;647.3;693.39;64.0;639.85;695.27;69.0
50528;PSICOLOGIA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;450.6;546.09;86.0;460.2;553.42;104.0;471.9;562.31;126.0;606.7;679.32;146.0;568.2;663.02;140.0
50529;QUIMICA Y FARMACIA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;;;;466.4;553.8;27.0;454.85;578.5;21.0;492.5;621.64;43.0;537.2;675.96;45.0
50530;TECNOLOGIA MEDICA;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;;;;475.9;572.09;42.0;450.5;568.68;57.0;596.4;673.09;58.0;555.2;657.79;61.0
50531;TERAPIA OCUPACIONAL;UNIVERSIDAD SAN SEBASTIAN;VALDIVIA;;;;450.4;526.43;26.0;517.1;573.2;17.0;433.7;569.14;53.0;0.0;508.96;37.0
50801;ARQUITECTURA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);462.55;527.76;35.0;482.2;544.33;35.0;457.75;551.42;60.0;514.15;610.16;98.0;0.0;640.96;79.0
50802;DERECHO;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);453.2;537.32;63.0;453.1;544.76;70.0;450.1;561.05;108.0;411.2;609.59;129.0;0.0;532.07;154.0
50803;EDUCACION PARVULARIA;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);468.0;534.24;11.0;483.7;525.68;9.0;502.1;542.35;13.0;444.7;604.93;20.0;0.0;463.98;21.0
50804;INGENIERIA CIVIL;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);487.35;585.66;10.0;474.7;558.66;9.0;485.9;547.42;10.0;524.5;614.93;19.0;0.0;598.17;26.0
50805;INGENIERIA CIVIL EN MINAS;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);505.5;573.64;8.0;460.6;548.27;12.0;460.2;553.79;35.0;466.0;589.71;53.0;0.0;594.41;44.0
50806;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);479.7;585.49;22.0;478.5;573.17;25.0;459.2;597.04;41.0;435.2;648.66;49.0;0.0;618.55;53.0
50807;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);463.8;572.36;42.0;467.3;555.14;59.0;480.7;565.79;66.0;460.7;620.72;102.0;0.0;578.16;117.0
50808;INGENIERIA COMERCIAL;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);455.9;524.01;22.0;460.4;558.04;43.0;457.0;577.55;52.0;472.0;600.89;71.0;0.0;521.05;70.0
50809;INGENIERIA EN ENERGIA Y SUSTENTABILIDAD AMBIENTAL;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);451.5;543.24;17.0;491.1;565.11;13.0;538.9;604.31;7.0;;;;;;
50810;ODONTOLOGIA;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);476.5;549.64;103.0;466.71;547.9;158.0;551.0;620.0;168.0;625.4;685.2;192.0;569.1;646.77;197.0
50811;PEDAGOGIA EN EDUCACION BASICA;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);501.5;543.55;6.0;498.8;564.3;9.0;521.85;598.99;4.0;497.6;636.91;11.0;0.0;437.9;23.0
50812;PEDAGOGIA EN EDUCACION DIFERENCIAL;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);467.85;540.36;10.0;474.9;550.12;14.0;529.25;560.19;7.0;471.65;614.48;22.0;0.0;488.61;27.0
50813;PEDAGOGIA EN EDUCACION FISICA;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);491.5;529.19;14.0;455.65;541.07;12.0;462.1;558.82;12.0;490.9;565.55;28.0;0.0;439.32;46.0
50814;PEDAGOGIA DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);495.1;550.47;7.0;518.35;576.06;10.0;533.4;567.36;6.0;469.8;590.35;14.0;;;
50815;PEDAGOGIA DE EDUCACION MEDIA EN INGLES;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);477.25;568.96;11.0;478.7;546.68;9.0;467.4;554.16;19.0;431.35;634.22;31.0;0.0;591.3;24.0
50816;PEDAGOGIA DE EDUCACION MEDIA EN LENGUAJE Y COMUNICACION;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);449.8;559.75;11.0;524.1;582.95;6.0;477.4;530.02;9.0;495.8;554.37;6.0;520.7;592.7;7.0
50817;INGENIERIA CIVIL - PLAN COMUN;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);468.1;553.3;8.0;439.9;568.95;13.0;538.2;600.02;6.0;516.2;651.91;10.0;;;
50818;TRABAJO SOCIAL;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE BELLAVISTA);460.5;508.67;21.0;;;;;;;;;;;;
50832;ADMINISTRACION PUBLICA;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);;;;452.7;549.38;12.0;460.4;532.56;13.0;472.1;590.32;30.0;0.0;455.58;13.0
50833;MEDICINA VETERINARIA;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);;;;482.9;567.77;59.0;487.8;582.94;110.0;504.3;636.93;326.0;0.0;621.77;245.0
50834;DISENO DIGITAL DE SERVICIOS;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);;;;563.0;594.65;2.0;560.1;568.75;2.0;;;;;;
50835;ANIMACION DIGITAL;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);;;;454.4;546.14;29.0;530.05;592.4;49.0;483.5;636.84;111.0;594.25;696.09;52.0
50836;DISENO DE PRODUCTOS Y SISTEMAS INTELIGENTES;UNIVERSIDAD SAN SEBASTIAN;RECOLETA (SEDE BELLAVISTA);;;;502.95;563.58;2.0;458.9;545.94;9.0;;;;;;
50919;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);470.9;598.9;157.0;483.25;605.64;165.0;487.7;626.95;201.0;455.45;697.41;199.0;0.0;786.55;147.0
50920;BIOQUIMICA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);491.0;600.18;32.0;502.2;619.35;33.0;487.1;600.49;24.0;496.0;661.21;51.0;0.0;557.08;59.0
50921;ENFERMERIA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);524.5;555.93;120.0;531.2;589.61;144.0;561.6;610.63;175.0;655.8;718.17;190.0;0.0;652.72;206.0
50922;FONOAUDIOLOGIA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);455.0;522.07;27.0;467.6;548.78;18.0;480.3;566.74;17.0;455.0;596.11;44.0;0.0;350.21;51.0
50923;INGENIERIA EN GESTION DE EXPEDICIONES Y ECOTURISMO;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);453.85;566.14;57.0;454.25;563.41;40.0;476.35;570.1;36.0;505.2;661.16;50.0;494.85;683.78;37.0
50924;KINESIOLOGIA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);459.3;525.67;48.0;463.7;533.32;77.0;472.2;549.95;89.0;581.4;654.65;118.0;557.75;630.24;134.0
50925;MEDICINA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);739.9;747.18;61.0;738.7;748.57;103.0;754.2;766.58;107.0;900.6;914.92;107.0;915.6;926.34;119.0
50926;NUTRICION Y DIETETICA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);451.5;531.94;45.0;456.0;528.26;60.0;473.1;562.39;78.0;521.1;620.64;79.0;0.0;564.01;83.0
50927;OBSTETRICIA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);582.8;604.96;104.0;567.2;603.85;119.0;597.3;633.69;117.0;710.7;744.8;119.0;0.0;675.23;121.0
50928;PSICOLOGIA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);494.2;553.19;138.0;450.6;543.71;174.0;497.8;579.39;220.0;628.1;692.96;238.0;610.2;676.52;220.0
50929;QUIMICA Y FARMACIA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);495.35;591.63;89.0;456.85;575.36;87.0;452.2;579.47;78.0;556.3;680.37;123.0;0.0;768.2;111.0
50930;TECNOLOGIA MEDICA;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);540.3;610.17;110.0;493.7;570.49;143.0;450.2;576.63;145.0;579.8;656.88;153.0;0.0;637.03;157.0
50931;TERAPIA OCUPACIONAL;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);483.2;547.26;57.0;455.9;519.39;35.0;479.6;550.45;42.0;371.8;598.74;70.0;0.0;532.7;78.0
50937;BACHILLERATO EN HUMANIDADES Y CIENCIAS SOCIALES;UNIVERSIDAD SAN SEBASTIAN;PROVIDENCIA (SEDE LOS LEONES);;;;;;;467.0;514.22;16.0;479.0;553.02;33.0;0.0;309.08;23.0
50938;LICENCIATURA EN FILOSOFIA;UNIVERSIDAD SAN SEBASTIAN;13;;;;;;;;;;515.6;515.6;1.0;0.0;454.87;3.0
50939;LICENCIATURA EN ARTE Y CONSERVACION DEL PATRIMONIO;UNIVERSIDAD SAN SEBASTIAN;13;;;;;;;;;;479.3;585.38;12.0;494.9;640.14;7.0
50940;LICENCIATURA EN LITERATURA;UNIVERSIDAD SAN SEBASTIAN;13;;;;;;;;;;491.4;551.34;10.0;0.0;575.84;13.0
51100;ADMINISTRACION PUBLICA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;475.45;540.32;48.0;454.0;553.75;32.0;474.3;566.51;17.0;455.9;581.57;30.0;0.0;497.91;34.0
51101;CIENCIA POLITICA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;487.9;541.98;28.0;487.5;550.46;22.0;471.5;547.59;14.0;459.05;611.79;23.0;0.0;562.57;20.0
51110;ARQUITECTURA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC I, PARQUE ALMAGRO, SANTIAGO CENTRO;477.5;532.49;33.0;453.7;526.36;20.0;464.1;539.12;25.0;549.15;612.82;60.0;594.35;662.24;88.0
51111;ARQUITECTURA DEL PAISAJE;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC I, PARQUE ALMAGRO, SANTIAGO CENTRO;466.7;554.6;10.0;469.0;529.6;9.0;452.1;556.1;15.0;408.8;579.59;27.0;0.0;451.17;23.0
51120;PERIODISMO;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;480.9;538.22;32.0;471.1;529.9;14.0;466.2;528.25;18.0;431.4;582.32;44.0;0.0;462.22;22.0
51121;PUBLICIDAD;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;454.5;501.2;15.0;463.6;534.44;8.0;488.1;555.42;5.0;463.3;587.8;26.0;0.0;570.65;37.0
51130;DERECHO;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;500.5;564.65;120.0;456.7;544.93;98.0;452.0;558.45;84.0;468.8;614.93;174.0;499.8;656.74;172.0
51140;PSICOLOGIA;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;500.1;552.5;171.0;475.0;541.9;181.0;482.55;550.08;164.0;471.1;667.56;206.0;659.7;705.88;214.0
51141;SOCIOLOGIA;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;488.8;543.61;10.0;479.9;562.19;8.0;502.5;547.36;5.0;490.6;570.58;12.0;0.0;468.33;18.0
51142;TRABAJO SOCIAL;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;475.35;529.12;30.0;461.7;531.37;22.0;478.1;534.09;8.0;436.7;546.93;48.0;0.0;396.53;51.0
51150;ENFERMERIA;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;500.5;532.96;116.0;522.85;555.59;130.0;511.9;556.11;135.0;618.8;656.71;138.0;660.2;701.41;146.0
51151;TECNOLOGIA MEDICA;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;504.0;551.81;90.0;475.6;539.88;71.0;475.73;528.49;60.0;570.35;638.98;81.0;672.65;719.53;90.0
51152;TERAPIA OCUPACIONAL;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;477.55;534.28;46.0;479.0;533.24;27.0;510.35;561.89;7.0;423.55;560.38;59.0;509.5;589.98;79.0
51153;NUTRICION Y DIETETICA;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;488.95;515.83;11.0;461.85;515.96;16.0;472.6;511.28;5.0;465.1;552.0;40.0;524.4;595.24;43.0
51154;KINESIOLOGIA;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;455.4;499.54;31.0;454.55;520.88;22.0;450.1;504.2;34.0;568.7;611.52;50.0;628.6;673.54;57.0
51156;MEDICINA;UNIVERSIDAD CENTRAL;13;;;;;;;;;;;;;872.85;880.95;49.0
51160;INGENIERIA COMERCIAL;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;464.4;520.63;21.0;483.8;541.98;20.0;467.8;576.61;24.0;431.1;601.07;37.0;503.6;598.79;60.0
51161;CONTADOR AUDITOR;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;454.0;519.86;9.0;458.2;508.06;8.0;452.1;550.53;10.0;433.3;553.79;23.0;507.9;628.72;40.0
51163;INGENIERIA EN ADMINISTRACION DE EMPRESAS;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;456.2;522.82;9.0;456.0;498.68;11.0;450.0;534.08;6.0;395.3;528.37;18.0;563.8;653.95;40.0
51164;INGENIERIA EN CONTROL DE GESTION;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;464.65;524.56;8.0;473.25;525.21;4.0;;;;;;;;;
51165;INGENIERIA EN INFORMACION Y CONTROL DE GESTION;UNIVERSIDAD CENTRAL;GONZALO HERNANDEZ, PARQUE ALMAGRO, SANTIAGO CENTRO;;;;;;;571.35;571.35;1.0;586.5;656.38;5.0;0.0;516.35;15.0
51170;GEOLOGIA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC I, PARQUE ALMAGRO, SANTIAGO CENTRO;478.6;560.65;15.0;468.9;550.32;15.0;489.45;571.76;13.0;507.1;609.39;35.0;560.5;656.45;42.0
51171;INGENIERIA CIVIL EN OBRAS CIVILES;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC I, PARQUE ALMAGRO, SANTIAGO CENTRO;455.4;541.64;9.0;481.9;549.4;11.0;472.05;557.23;13.0;537.8;608.14;9.0;0.0;445.61;20.0
51172;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC I, PARQUE ALMAGRO, SANTIAGO CENTRO;456.6;554.74;14.0;467.4;510.92;6.0;470.6;516.54;5.0;422.8;530.68;15.0;0.0;524.35;12.0
51173;INGENIERIA CIVIL EN COMPUTACION E INFORMATICA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC I, PARQUE ALMAGRO, SANTIAGO CENTRO;474.3;544.79;35.0;474.55;558.29;35.0;456.3;539.82;27.0;480.5;586.51;46.0;568.65;654.04;70.0
51174;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC I, PARQUE ALMAGRO, SANTIAGO CENTRO;499.8;571.77;27.0;456.3;559.42;29.0;501.5;560.98;10.0;476.8;626.96;20.0;409.6;602.3;55.0
51175;INGENIERIA CIVIL EN MINAS;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC I, PARQUE ALMAGRO, SANTIAGO CENTRO;497.0;537.87;6.0;506.0;576.89;6.0;450.4;536.9;12.0;391.8;558.27;29.0;592.1;666.42;41.0
51180;EDUCACION PARVULARIA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;497.2;521.28;6.0;458.3;519.63;6.0;448.5;526.51;7.0;460.9;570.36;13.0;0.0;495.75;36.0
51181;PEDAGOGIA EN EDUCACION GENERAL BASICA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;499.9;525.4;3.0;467.6;515.01;7.0;400.8;493.73;3.0;549.9;644.93;3.0;0.0;541.36;9.0
51182;PEDAGOGIA EN EDUCACION DIFERENCIAL;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;464.4;516.41;25.0;451.9;541.0;20.0;489.8;540.45;10.0;465.9;594.19;19.0;0.0;481.58;43.0
51183;PEDAGOGIA EN INGLES;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;494.4;545.08;18.0;;;;;;;504.8;596.03;10.0;;;
51184;PEDAGOGIA EN EDUCACION FISICA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;466.3;525.29;25.0;462.2;517.42;8.0;433.2;533.0;5.0;412.5;517.37;24.0;0.0;556.32;53.0
51185;PEDAGOGIA EN MATEMATICA Y ESTADISTICA;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;497.5;559.81;13.0;526.5;593.58;8.0;543.6;607.42;5.0;518.6;601.11;7.0;0.0;478.75;9.0
51186;PEDAGOGIA EN LENGUAJE Y COMUNICACION;UNIVERSIDAD CENTRAL;VICENTE KOVACEVIC II, PARQUE ALMAGRO, SANTIAGO CENTRO;483.6;536.1;9.0;453.5;557.06;9.0;436.7;541.59;9.0;449.5;573.05;11.0;444.0;587.85;20.0
51200;ADMINISTRACION PUBLICA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;469.8;544.99;23.0;471.9;577.28;14.0;481.5;549.85;11.0;441.2;589.17;21.0;558.2;661.03;30.0
51210;ARQUITECTURA;UNIVERSIDAD CENTRAL;CAMPUS LA SERENA, AV. FRANCISCO DE AGUIRRE 0405, LA SERENA;464.2;543.16;36.0;465.9;555.28;29.0;458.9;540.09;44.0;456.2;650.54;52.0;643.5;697.04;47.0
